48, 0, 0, 0, 40, 64, 0
32, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 0
32, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 0
32, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 0
32, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 0
32, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 0
32, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 0
32, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 0
32, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 0
32, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 0
32, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 0
32, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 0
96, 3, 3, 3, 3, 3, 3
32, 0, 0, 0, 40, 64, 32
0, 3, 3, 3, 3, 3, 3
96, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 0
32, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
32, 0, 0, 0, 40, 64, 0
32, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 0
96, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 0
96, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 0
96, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 0
96, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 0
96, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 0
96, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 0
96, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 0
96, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
96, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 32
112, 0, 0, 0, 40, 64, 0
112, 0, 0, 0, 40, 64, 32
