48,0,0,32,0,64,0
0,1,1,33,1,65,1
32,3,3,56,3,67,3
0,3,3,57,3,67,3
32,3,3,0,3,67,3
0,3,3,1,3,67,3
32,3,3,3,3,67,3
0,3,3,3,3,67,3
32,3,3,3,3,67,3
0,3,3,3,3,67,3
32,3,3,3,3,67,32
0,3,3,3,3,67,33
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
112,0,0,0,0,0,0
107,1,1,1,1,1,1
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,32,3,67,0
0,3,3,33,3,67,1
32,3,3,0,3,67,3
0,3,3,1,3,67,3
32,3,3,3,3,67,3
0,3,3,3,3,67,3
32,3,3,3,3,67,3
0,3,3,3,3,67,3
32,3,3,3,3,67,3
0,3,3,3,3,67,3
32,3,3,3,3,67,3
0,3,3,3,3,67,3
32,3,3,3,3,67,32
0,3,3,3,3,67,33
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,3,3,67,0
0,3,3,3,3,67,32
32,3,3,32,3,67,0
0,3,3,33,3,67,32
32,3,3,0,3,67,0
0,3,3,1,3,67,32
32,3,3,32,3,67,0
0,3,3,33,3,67,32
32,3,3,35,3,67,0
0,3,3,35,3,67,32
32,3,3,35,3,67,0
0,3,3,35,3,67,32
32,3,3,0,3,67,0
0,3,3,1,3,67,32
128,3,3,3,3,67,0
0,3,3,3,3,67,32
128,3,3,3,3,67,0
