2560, -1
2688, -1
2688, -1
2688, -1
2688, -1
2688, -1
2688, -1
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, 4095
2688, -1
2688, 4095
2304, -1
2431, 2431
2559, 2559
2559, 2559
2559, 2559
2559, 2559
2559, 2559
2559, 2559
2559, 2559
2559, 2559
2303, 4095
2303, 2303
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2559, -1
2559, 4095
2559, -1
2559, 4095
2559, -1
2559, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2559, -1
2559, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2559, -1
2559, 2559
2303, 2303
2559, 2559
2559, 2559
2559, 2559
2559, 2559
2559, 2559
2559, 2559
2559, 2559
2559, 2559
2559, 2559
2303, 4095
2303, 2303
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
2303, -1
2303, 4095
0, -1
127, 127
255, 255
511, 511
511, 511
2048, -1
2175, 2175
2303, 2303
2559, 2559
2559, 2559
2559, 2559
2559, 2559
