2560, -1
2688, -1
2688, -1
2688, -1
2688, -1
2688, -1
2688, -1
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, -1
2688, 4095
2688, 4095
2688, 4095
2688, -1
2688, 4095
